date,category,channel,ad_platform,campaign_name,ad_name,target_customer,audience_targeting,price,promotion_discount,distribution_index,holiday_flag,holiday_name,revenue,sales_volume,market_share,spend,impressions,clicks,add_to_carts,orders
2024-01-12,Kitchen Appliances,Partnership/Affiliate,Honey,Promo Kitche 2024,Honey - Kitche Ad,DIY Decorator,Retargeting,167.17,0.04,0.97,0,,15245.9,95,0.12,1127.43,814489,36412,8598,4821
2024-01-12,Tabletop & Dining,eFlyers,RetailMeNot,Summer Tablet 2024,RetailMeNot - Tablet Ad,Home Enthusiast,Interests,285.67,0.06,0.99,0,,29538.28,110,0.11,938.11,222346,8362,1654,820
2024-01-12,Tabletop & Dining,Partnership/Affiliate,Honey,Refresh Tablet 2024,Honey - Tablet Ad,Home Enthusiast,Retargeting,449.44,0.1,0.8,0,,31550.69,78,0.2,524.78,49109,1056,256,120
2024-01-12,Storage & Organization,Referring Domain,Design*Sponge,Promo Storag 2024,Design*Sponge - Storag Ad,Home Enthusiast,Broad,416.56,0.07,0.87,0,,29442.46,76,0.1,416.76,781880,26172,3886,2074
2024-01-12,Storage & Organization,Partnership/Affiliate,Rakuten,Summer Storag 2024,Rakuten - Storag Ad,Home Enthusiast,Keywords,215.45,0.18,0.73,0,,13073.51,74,0.2,115.03,582086,28589,3761,1995
2024-01-12,Home Décor,Radio,Bell Media,Refresh Home D 2024,Bell Media - Home D Ad,Professional Designer,Interests,328.26,0.23,0.73,0,,19462.54,77,0.16,1651.94,763243,33592,3609,2108
2024-01-12,Home Décor,TV,Bell Media,Spring Home D 2024,Bell Media - Home D Ad,Professional Designer,Retargeting,105.36,0.19,0.96,0,,10155.65,119,0.11,208.65,317886,10400,1263,753
2024-01-12,Bedding & Bath,Radio,Rogers,Summer Beddin 2024,Rogers - Beddin Ad,DIY Decorator,Retargeting,147.33,0.2,0.8,0,,9546.98,81,0.2,1980.03,758504,13234,3273,1826
2024-01-12,Bedding & Bath,eFlyers,Flipp,Summer Beddin 2024,Flipp - Beddin Ad,DIY Decorator,Retargeting,416.09,0.13,0.73,0,,25701.88,71,0.18,635.87,152442,4435,1273,510
2024-01-13,Cookware & Bakeware,Display,CTV,Refresh Cookwa 2024,CTV - Cookwa Ad,Professional Designer,Interests,297.49,0.14,0.78,0,,18932.26,74,0.12,785.28,705224,10387,1676,806
2024-01-13,Cookware & Bakeware,Partnership/Affiliate,Honey,Spring Cookwa 2024,Honey - Cookwa Ad,DIY Decorator,Interests,193.26,0.06,0.99,0,,13624.83,75,0.15,1419.44,640163,15968,3838,2235
2024-01-13,Kitchen Appliances,Referring Domain,FoodNetwork.ca,Summer Kitche 2024,FoodNetwork.ca - Kitche Ad,DIY Decorator,Keywords,269.87,0.13,0.81,0,,21600.39,92,0.23,425.41,874032,27886,5607,2885
2024-01-13,Kitchen Appliances,SEM,Google,Refresh Kitche 2024,Google - Kitche Ad,DIY Decorator,Retargeting,71.38,0.05,0.87,0,,5831.75,86,0.07,1580.09,852975,10427,1317,636
2024-01-13,Kitchen Appliances,eFlyers,Flipp,Promo Kitche 2024,Flipp - Kitche Ad,DIY Decorator,Interests,365.79,0.1,0.94,0,,30945.83,94,0.2,1777.1,52489,1414,339,172
2024-01-13,Tabletop & Dining,SEO,Bing,Spring Tablet 2024,Bing - Tablet Ad,Professional Designer,Retargeting,102.29,0.03,0.89,0,,7838.48,79,0.2,2894.97,397650,19768,3488,2001
2024-01-13,Storage & Organization,TV,Bell Media,Summer Storag 2024,Bell Media - Storag Ad,DIY Decorator,Interests,72.54,0.25,0.82,0,,4298.0,79,0.08,2938.3,880373,8926,933,428
2024-01-13,Storage & Organization,Referring Domain,Design*Sponge,Promo Storag 2024,Design*Sponge - Storag Ad,Home Enthusiast,Broad,238.4,0.04,0.76,0,,18080.26,79,0.23,2319.92,38782,1643,302,167
2024-01-13,Home Décor,Display,YouTube,Spring Home D 2024,YouTube - Home D Ad,Home Enthusiast,Keywords,231.52,0.17,0.96,0,,17678.87,92,0.1,228.29,465285,9014,1293,740
2024-01-13,Bedding & Bath,SEM,Bing,Summer Beddin 2024,Bing - Beddin Ad,DIY Decorator,Interests,295.08,0.19,0.95,0,,22706.41,95,0.1,2641.15,697282,21511,3930,1788
2024-01-14,Cookware & Bakeware,eFlyers,Flipp,Promo Cookwa 2024,Flipp - Cookwa Ad,DIY Decorator,Retargeting,37.74,0.09,0.89,0,,3193.94,93,0.13,1620.94,735132,19593,2544,1209
2024-01-14,Cookware & Bakeware,Partnership/Affiliate,Honey,Summer Cookwa 2024,Honey - Cookwa Ad,Home Enthusiast,Interests,430.91,0.04,0.84,0,,27716.13,67,0.06,1296.76,441740,14264,1808,811
2024-01-14,Cookware & Bakeware,Display,CTV,Spring Cookwa 2024,CTV - Cookwa Ad,Professional Designer,Interests,59.85,0.18,0.76,0,,4613.24,94,0.1,2053.65,637209,7380,845,473
2024-01-14,Kitchen Appliances,Referring Domain,FoodNetwork.ca,Promo Kitche 2024,FoodNetwork.ca - Kitche Ad,Home Enthusiast,Interests,162.05,0.23,0.76,0,,9108.83,73,0.09,2250.28,788159,39394,7712,3458
2024-01-14,Kitchen Appliances,eFlyers,Flipp,Promo Kitche 2024,Flipp - Kitche Ad,Home Enthusiast,Interests,391.12,0.1,0.86,0,,29920.68,85,0.12,858.53,542727,24592,4751,2663
2024-01-14,Kitchen Appliances,Radio,Rogers,Summer Kitche 2024,Rogers - Kitche Ad,Professional Designer,Interests,215.76,0.14,0.77,0,,17627.59,95,0.08,856.24,985165,32866,8019,3681
2024-01-14,Tabletop & Dining,Email,Klaviyo,Promo Tablet 2024,Klaviyo - Tablet Ad,DIY Decorator,Broad,257.16,0.16,0.91,0,,17713.18,82,0.1,2482.62,763705,27239,5396,2339
2024-01-14,Storage & Organization,SEM,Google,Promo Storag 2024,Google - Storag Ad,Home Enthusiast,Keywords,269.11,0.21,0.72,0,,12543.22,59,0.21,240.69,11693,309,82,36
2024-01-14,Storage & Organization,SEM,Google,Summer Storag 2024,Google - Storag Ad,DIY Decorator,Retargeting,196.0,0.15,0.9,0,,12495.0,75,0.17,1501.29,516552,5490,1133,546
2024-01-14,Home Décor,Partnership/Affiliate,Honey,Refresh Home D 2024,Honey - Home D Ad,Home Enthusiast,Retargeting,405.99,0.23,0.73,0,,17818.9,57,0.07,531.8,206255,7175,1079,508
2024-01-14,Bedding & Bath,SEO,Bing,Promo Beddin 2024,Bing - Beddin Ad,Professional Designer,Broad,495.26,0.06,0.91,0,,47485.53,102,0.22,1995.83,904908,32572,3463,1665
2024-01-14,Bedding & Bath,TV,Rogers,Spring Beddin 2024,Rogers - Beddin Ad,DIY Decorator,Keywords,355.88,0.02,0.95,0,,36620.05,105,0.18,1060.68,904636,44285,12353,7212
2024-01-15,Cookware & Bakeware,Display,BlogTO,Promo Cookwa 2024,BlogTO - Cookwa Ad,Professional Designer,Keywords,463.22,0.17,0.78,0,,25375.19,66,0.16,2008.52,193066,9103,1482,877
2024-01-15,Kitchen Appliances,SEM,Bing,Spring Kitche 2024,Bing - Kitche Ad,Professional Designer,Broad,288.52,0.14,0.95,0,,24564.59,99,0.19,1667.63,407491,16391,2097,1253
2024-01-15,Kitchen Appliances,SEO,Bing,Spring Kitche 2024,Bing - Kitche Ad,Home Enthusiast,Retargeting,127.59,0.02,0.88,0,,11878.63,95,0.17,1827.27,816131,18815,4267,2375
2024-01-15,Kitchen Appliances,Radio,Rogers,Summer Kitche 2024,Rogers - Kitche Ad,Professional Designer,Retargeting,224.45,0.17,0.9,0,,15648.65,84,0.07,1893.99,841821,16716,1917,869
2024-01-15,Tabletop & Dining,Referring Domain,FoodNetwork.ca,Promo Tablet 2024,FoodNetwork.ca - Tablet Ad,Professional Designer,Interests,66.68,0.0,0.79,0,,5734.48,86,0.12,882.32,143943,1942,361,184
2024-01-15,Tabletop & Dining,Partnership/Affiliate,Honey,Spring Tablet 2024,Honey - Tablet Ad,Home Enthusiast,Keywords,186.65,0.02,0.88,0,,15365.03,84,0.11,1217.19,311024,8258,2112,1150
2024-01-15,Storage & Organization,Display,BlogTO,Summer Storag 2024,BlogTO - Storag Ad,DIY Decorator,Retargeting,97.21,0.07,0.78,0,,6689.99,74,0.08,584.9,294366,7901,1555,645
2024-01-15,Storage & Organization,Direct,Direct Site,Promo Storag 2024,Direct Site - Storag Ad,DIY Decorator,Broad,237.06,0.03,0.7,0,,18395.86,80,0.13,2540.68,403343,17006,2821,1317
2024-01-15,Storage & Organization,Referring Domain,FoodNetwork.ca,Refresh Storag 2024,FoodNetwork.ca - Storag Ad,Professional Designer,Broad,247.32,0.04,0.82,0,,21131.02,89,0.11,2231.14,668646,19818,4264,1912
2024-01-15,Home Décor,Direct,Direct Site,Refresh Home D 2024,Direct Site - Home D Ad,Home Enthusiast,Broad,302.23,0.14,0.9,0,,19753.75,76,0.16,2863.71,489045,23336,3312,1853
2024-01-15,Home Décor,SEO,Bing,Promo Home D 2024,Bing - Home D Ad,Home Enthusiast,Interests,132.38,0.16,0.91,0,,10119.13,91,0.21,314.5,631979,18434,3321,1664
2024-01-15,Bedding & Bath,TV,Bell Media,Refresh Beddin 2024,Bell Media - Beddin Ad,DIY Decorator,Keywords,68.04,0.06,0.9,0,,5436.4,85,0.08,1876.77,595579,29388,6920,3321
2024-01-15,Bedding & Bath,Email,Salesforce,Spring Beddin 2024,Salesforce - Beddin Ad,Home Enthusiast,Keywords,140.49,0.13,0.86,0,,10144.78,83,0.17,1768.18,472432,11794,2271,1217
2024-01-15,Bedding & Bath,Partnership/Affiliate,Rakuten,Refresh Beddin 2024,Rakuten - Beddin Ad,Home Enthusiast,Retargeting,65.71,0.1,0.99,0,,6800.98,115,0.07,2827.96,153557,3675,619,344
2024-01-16,Cookware & Bakeware,Radio,Rogers,Promo Cookwa 2024,Rogers - Cookwa Ad,Home Enthusiast,Retargeting,365.17,0.11,0.72,0,,29575.12,91,0.06,2161.26,28682,1261,289,154
2024-01-16,Cookware & Bakeware,SEM,Google,Summer Cookwa 2024,Google - Cookwa Ad,DIY Decorator,Broad,175.53,0.11,0.84,0,,13591.29,87,0.21,1926.3,200440,7139,1330,539
2024-01-16,Cookware & Bakeware,eFlyers,Flipp,Promo Cookwa 2024,Flipp - Cookwa Ad,DIY Decorator,Retargeting,203.59,0.18,0.76,0,,11686.07,70,0.2,2445.32,70602,2336,607,307
2024-01-16,Kitchen Appliances,Email,Klaviyo,Promo Kitche 2024,Klaviyo - Kitche Ad,Home Enthusiast,Interests,340.29,0.12,0.99,0,,31143.34,104,0.11,1227.05,416612,13948,2365,1345
2024-01-16,Kitchen Appliances,eFlyers,Flipp,Refresh Kitche 2024,Flipp - Kitche Ad,DIY Decorator,Keywords,340.97,0.08,0.77,0,,26663.85,85,0.07,1182.59,153225,4663,856,366
2024-01-16,Tabletop & Dining,TV,Bell Media,Promo Tablet 2024,Bell Media - Tablet Ad,DIY Decorator,Broad,284.13,0.12,0.74,0,,15002.06,60,0.11,1407.9,61215,2731,792,393
2024-01-16,Tabletop & Dining,Display,CTV,Promo Tablet 2024,CTV - Tablet Ad,Professional Designer,Retargeting,216.58,0.21,0.85,0,,11292.48,66,0.07,189.5,803025,15113,1610,716
2024-01-16,Storage & Organization,SEM,Bing,Promo Storag 2024,Bing - Storag Ad,DIY Decorator,Keywords,292.77,0.07,0.86,0,,22871.19,84,0.25,1671.93,798547,9314,2270,1156
2024-01-16,Storage & Organization,TV,Bell Media,Summer Storag 2024,Bell Media - Storag Ad,Professional Designer,Keywords,233.12,0.09,0.95,0,,19304.67,91,0.14,2982.48,818308,34758,4934,2701
2024-01-16,Home Décor,Email,Salesforce,Summer Home D 2024,Salesforce - Home D Ad,DIY Decorator,Broad,395.65,0.2,0.94,0,,25954.64,82,0.16,1643.61,630850,19903,3278,1772
2024-01-16,Home Décor,Direct,Direct Site,Spring Home D 2024,Direct Site - Home D Ad,Home Enthusiast,Retargeting,460.6,0.25,0.96,0,,34199.55,99,0.08,2611.63,266805,4228,695,312
2024-01-16,Home Décor,Referring Domain,Design*Sponge,Promo Home D 2024,Design*Sponge - Home D Ad,Home Enthusiast,Interests,319.49,0.09,0.72,0,,16862.68,58,0.21,2329.76,427419,13089,2037,1196
2024-01-16,Bedding & Bath,Radio,Rogers,Refresh Beddin 2024,Rogers - Beddin Ad,DIY Decorator,Keywords,436.42,0.21,0.73,0,,26892.2,78,0.24,1941.04,736160,17909,2017,1022
2024-01-16,Bedding & Bath,Display,CTV,Summer Beddin 2024,CTV - Beddin Ad,Professional Designer,Interests,171.59,0.07,0.86,0,,13085.45,82,0.08,2572.03,831596,19750,4671,1913
2024-01-17,Cookware & Bakeware,Referring Domain,Design*Sponge,Spring Cookwa 2024,Design*Sponge - Cookwa Ad,Home Enthusiast,Broad,229.02,0.0,0.99,0,,21756.9,95,0.09,2096.92,143320,6490,1040,597
2024-01-17,Kitchen Appliances,SEO,Bing,Refresh Kitche 2024,Bing - Kitche Ad,Home Enthusiast,Interests,337.29,0.16,0.72,0,,22382.56,79,0.18,2205.37,796918,15432,3566,1928
2024-01-17,Kitchen Appliances,Social,Pinterest,Promo Kitche 2024,Pinterest - Kitche Ad,Home Enthusiast,Broad,302.93,0.13,0.83,0,,21347.48,81,0.05,1096.37,131451,6510,1200,511
2024-01-17,Tabletop & Dining,Display,CTV,Spring Tablet 2024,CTV - Tablet Ad,DIY Decorator,Keywords,65.05,0.09,0.79,0,,3906.9,66,0.13,2458.77,921976,14130,4219,1808
2024-01-17,Storage & Organization,eFlyers,Flipp,Summer Storag 2024,Flipp - Storag Ad,Professional Designer,Interests,365.38,0.16,0.75,0,,17494.39,57,0.13,2091.04,906736,16946,4733,2025
2024-01-17,Storage & Organization,SEO,Bing,Refresh Storag 2024,Bing - Storag Ad,Professional Designer,Interests,398.67,0.06,0.89,0,,28480.98,76,0.1,1842.9,761211,26112,6679,3593
2024-01-17,Storage & Organization,Referring Domain,Design*Sponge,Summer Storag 2024,Design*Sponge - Storag Ad,DIY Decorator,Broad,377.7,0.07,0.72,0,,27398.36,78,0.23,2868.55,523927,13326,1975,1042
2024-01-17,Home Décor,Partnership/Affiliate,Rakuten,Refresh Home D 2024,Rakuten - Home D Ad,Professional Designer,Broad,202.62,0.21,0.83,0,,17127.47,107,0.16,601.03,498894,24035,6106,2462
2024-01-17,Bedding & Bath,Social,Meta,Summer Beddin 2024,Meta - Beddin Ad,Home Enthusiast,Keywords,475.11,0.1,0.79,0,,31214.73,73,0.19,2324.62,449150,17100,1991,1010
2024-01-18,Cookware & Bakeware,SEM,Bing,Spring Cookwa 2024,Bing - Cookwa Ad,Professional Designer,Keywords,262.98,0.05,0.94,0,,18987.16,76,0.16,1233.12,670105,27158,6245,3301
2024-01-18,Cookware & Bakeware,Direct,Direct Site,Summer Cookwa 2024,Direct Site - Cookwa Ad,Home Enthusiast,Broad,56.81,0.11,0.84,0,,4398.8,87,0.17,996.94,782722,28430,3841,1546
2024-01-18,Cookware & Bakeware,SEM,Google,Summer Cookwa 2024,Google - Cookwa Ad,Professional Designer,Interests,268.66,0.2,0.92,0,,19558.45,91,0.08,468.1,824067,37032,9131,3867
2024-01-18,Kitchen Appliances,Email,Salesforce,Refresh Kitche 2024,Salesforce - Kitche Ad,DIY Decorator,Keywords,142.53,0.24,0.89,0,,9857.37,91,0.15,1581.27,63132,1892,403,190
2024-01-18,Tabletop & Dining,SEO,Google,Summer Tablet 2024,Google - Tablet Ad,DIY Decorator,Keywords,36.36,0.22,0.77,0,,1588.2,56,0.14,1210.64,162375,2786,813,330
2024-01-18,Tabletop & Dining,Referring Domain,Design*Sponge,Summer Tablet 2024,Design*Sponge - Tablet Ad,Professional Designer,Broad,216.88,0.18,0.78,0,,13693.8,77,0.07,1181.14,531428,19627,2169,964
2024-01-18,Storage & Organization,Social,Meta,Spring Storag 2024,Meta - Storag Ad,Professional Designer,Interests,390.16,0.08,0.73,0,,24049.46,67,0.14,1169.87,310759,10115,1626,852
2024-01-18,Storage & Organization,Radio,Rogers,Promo Storag 2024,Rogers - Storag Ad,Home Enthusiast,Broad,88.02,0.23,0.71,0,,4744.28,70,0.16,1944.23,732146,33010,9579,3834
2024-01-18,Storage & Organization,Referring Domain,Design*Sponge,Refresh Storag 2024,Design*Sponge - Storag Ad,Home Enthusiast,Broad,271.96,0.06,0.85,0,,22240.89,87,0.06,2991.18,751221,15920,1731,772
2024-01-18,Home Décor,TV,Rogers,Promo Home D 2024,Rogers - Home D Ad,DIY Decorator,Keywords,296.67,0.13,0.89,0,,24519.78,95,0.13,1816.5,70308,1926,564,252
2024-01-18,Home Décor,Direct,Direct Site,Promo Home D 2024,Direct Site - Home D Ad,DIY Decorator,Interests,169.26,0.07,0.72,0,,10546.59,67,0.09,2361.82,618110,8875,1075,526
2024-01-18,Home Décor,Email,Salesforce,Spring Home D 2024,Salesforce - Home D Ad,DIY Decorator,Interests,482.85,0.05,0.79,0,,38531.43,84,0.1,447.75,170271,7203,1158,626
2024-01-18,Bedding & Bath,Social,Pinterest,Refresh Beddin 2024,Pinterest - Beddin Ad,Home Enthusiast,Keywords,359.91,0.24,0.82,0,,26532.57,97,0.06,966.64,864926,42923,4559,2192
2024-01-18,Bedding & Bath,Radio,Bell Media,Spring Beddin 2024,Bell Media - Beddin Ad,Professional Designer,Keywords,404.89,0.03,0.7,0,,28670.26,73,0.22,2949.44,142064,2546,458,246
2024-01-18,Bedding & Bath,Referring Domain,FoodNetwork.ca,Refresh Beddin 2024,FoodNetwork.ca - Beddin Ad,Home Enthusiast,Keywords,498.62,0.05,0.89,0,,50684.72,107,0.21,366.74,893432,38573,6415,2620
2024-01-19,Cookware & Bakeware,Social,Pinterest,Promo Cookwa 2024,Pinterest - Cookwa Ad,DIY Decorator,Retargeting,255.62,0.1,0.83,0,,14033.54,61,0.12,2734.08,293339,6217,1720,699
2024-01-19,Cookware & Bakeware,eFlyers,Flipp,Refresh Cookwa 2024,Flipp - Cookwa Ad,Professional Designer,Retargeting,443.15,0.12,0.73,0,,27298.04,70,0.13,1315.78,678870,30811,6321,3325
2024-01-19,Kitchen Appliances,Social,Meta,Refresh Kitche 2024,Meta - Kitche Ad,Professional Designer,Retargeting,181.86,0.14,0.8,0,,12824.77,82,0.1,175.58,631121,11840,3305,1836
2024-01-19,Kitchen Appliances,Social,Meta,Refresh Kitche 2024,Meta - Kitche Ad,DIY Decorator,Broad,487.38,0.03,0.9,0,,47748.62,101,0.1,2467.23,966816,38172,9650,5689
2024-01-19,Kitchen Appliances,eFlyers,RetailMeNot,Refresh Kitche 2024,RetailMeNot - Kitche Ad,Home Enthusiast,Broad,129.73,0.08,0.92,0,,10741.64,90,0.12,1815.53,742623,28236,8174,4190
2024-01-19,Tabletop & Dining,Display,CTV,Refresh Tablet 2024,CTV - Tablet Ad,Home Enthusiast,Retargeting,33.41,0.01,0.88,0,,3274.51,99,0.05,1486.17,352848,16483,2312,985
2024-01-19,Tabletop & Dining,SEM,Bing,Spring Tablet 2024,Bing - Tablet Ad,Home Enthusiast,Broad,299.51,0.23,0.93,0,,21217.29,92,0.22,2595.94,81054,2021,582,278
2024-01-19,Tabletop & Dining,SEO,Bing,Refresh Tablet 2024,Bing - Tablet Ad,Professional Designer,Broad,488.29,0.18,0.83,0,,41641.37,104,0.18,1512.88,337695,5730,1683,906
2024-01-19,Storage & Organization,Email,Klaviyo,Summer Storag 2024,Klaviyo - Storag Ad,Professional Designer,Interests,370.99,0.07,0.75,0,,23461.41,68,0.05,2135.82,605660,15543,4645,2754
2024-01-19,Storage & Organization,Social,Pinterest,Refresh Storag 2024,Pinterest - Storag Ad,DIY Decorator,Broad,325.23,0.03,0.85,0,,27761.63,88,0.12,325.64,368656,18172,2427,1400
2024-01-19,Storage & Organization,SEO,Bing,Promo Storag 2024,Bing - Storag Ad,Home Enthusiast,Interests,116.7,0.17,0.81,0,,6586.55,68,0.21,2189.2,55486,1411,347,206
2024-01-19,Home Décor,Radio,Rogers,Refresh Home D 2024,Rogers - Home D Ad,DIY Decorator,Retargeting,64.19,0.12,0.96,0,,5479.26,97,0.18,2092.77,175557,4924,1279,520
2024-01-19,Home Décor,Social,Meta,Refresh Home D 2024,Meta - Home D Ad,Home Enthusiast,Keywords,180.78,0.22,0.75,0,,10575.63,75,0.07,2831.32,102627,2413,716,414
2024-01-19,Bedding & Bath,Social,Meta,Summer Beddin 2024,Meta - Beddin Ad,DIY Decorator,Retargeting,91.2,0.03,0.76,0,,6811.73,77,0.09,2121.87,762111,35836,7454,3966
2024-01-19,Bedding & Bath,Direct,Direct Site,Spring Beddin 2024,Direct Site - Beddin Ad,Home Enthusiast,Retargeting,292.31,0.21,0.75,0,,20090.47,87,0.12,1340.06,313857,13482,3033,1504
2024-01-19,Bedding & Bath,SEO,Google,Summer Beddin 2024,Google - Beddin Ad,Home Enthusiast,Interests,488.87,0.12,0.73,0,,26672.75,62,0.21,1465.74,943347,34377,4064,2067
2024-01-20,Cookware & Bakeware,Email,Salesforce,Refresh Cookwa 2024,Salesforce - Cookwa Ad,Home Enthusiast,Retargeting,36.64,0.11,0.78,0,,2771.82,85,0.22,1736.32,163471,6553,1530,638
2024-01-20,Kitchen Appliances,Partnership/Affiliate,Honey,Summer Kitche 2024,Honey - Kitche Ad,DIY Decorator,Keywords,422.79,0.2,0.83,0,,30102.65,89,0.16,2613.99,502889,16549,2434,1119
2024-01-20,Kitchen Appliances,TV,Bell Media,Summer Kitche 2024,Bell Media - Kitche Ad,Home Enthusiast,Retargeting,98.85,0.25,0.99,0,,6375.83,86,0.21,465.94,448940,5896,1395,614
2024-01-20,Tabletop & Dining,SEM,Bing,Refresh Tablet 2024,Bing - Tablet Ad,DIY Decorator,Keywords,57.21,0.14,0.87,0,,4083.65,83,0.22,1607.1,966713,43442,11178,5864
2024-01-20,Tabletop & Dining,Partnership/Affiliate,Honey,Spring Tablet 2024,Honey - Tablet Ad,Professional Designer,Broad,86.88,0.15,0.93,0,,6646.32,90,0.24,2782.29,595016,24503,6300,3613
2024-01-20,Tabletop & Dining,Email,Salesforce,Refresh Tablet 2024,Salesforce - Tablet Ad,Professional Designer,Retargeting,292.43,0.12,0.75,0,,22645.78,88,0.13,1892.91,718884,27135,2923,1689
2024-01-20,Storage & Organization,Display,YouTube,Promo Storag 2024,YouTube - Storag Ad,Professional Designer,Interests,24.81,0.2,0.79,0,,1567.99,79,0.11,1525.7,735000,27484,8094,3606
2024-01-20,Storage & Organization,Direct,Direct Site,Refresh Storag 2024,Direct Site - Storag Ad,Professional Designer,Retargeting,308.41,0.02,0.83,0,,24179.34,80,0.23,1280.79,512993,20714,5663,3195
2024-01-20,Home Décor,SEM,Google,Refresh Home D 2024,Google - Home D Ad,DIY Decorator,Retargeting,80.79,0.21,0.96,0,,6127.11,96,0.06,659.01,878390,15836,1766,718
2024-01-20,Home Décor,Social,Meta,Summer Home D 2024,Meta - Home D Ad,Professional Designer,Interests,414.4,0.13,0.89,0,,31726.46,88,0.07,188.63,395559,11689,2211,1309
2024-01-20,Home Décor,Radio,Rogers,Refresh Home D 2024,Rogers - Home D Ad,Home Enthusiast,Interests,378.25,0.17,0.79,0,,24801.85,79,0.13,572.43,605056,24924,3560,1581
2024-01-20,Bedding & Bath,Referring Domain,FoodNetwork.ca,Refresh Beddin 2024,FoodNetwork.ca - Beddin Ad,DIY Decorator,Retargeting,263.94,0.22,0.99,0,,21204.94,103,0.19,1474.88,143741,5159,1136,456
2024-01-21,Cookware & Bakeware,eFlyers,RetailMeNot,Refresh Cookwa 2024,RetailMeNot - Cookwa Ad,Professional Designer,Retargeting,428.02,0.11,0.77,0,,23237.21,61,0.11,1609.85,658898,17056,2054,1031
2024-01-21,Cookware & Bakeware,Referring Domain,Design*Sponge,Refresh Cookwa 2024,Design*Sponge - Cookwa Ad,Professional Designer,Keywords,248.64,0.08,0.78,0,,15097.42,66,0.12,902.97,692991,26641,7418,3410
2024-01-21,Kitchen Appliances,Partnership/Affiliate,Rakuten,Spring Kitche 2024,Rakuten - Kitche Ad,DIY Decorator,Retargeting,335.36,0.17,0.92,0,,22267.9,80,0.18,2992.66,277028,12819,2319,1269
2024-01-21,Tabletop & Dining,eFlyers,Flipp,Refresh Tablet 2024,Flipp - Tablet Ad,DIY Decorator,Broad,347.86,0.16,0.84,0,,21622.98,74,0.24,1139.64,319777,14011,3756,2160
2024-01-21,Tabletop & Dining,SEM,Bing,Spring Tablet 2024,Bing - Tablet Ad,Professional Designer,Broad,374.35,0.18,0.87,0,,31003.67,101,0.23,2846.08,948289,22213,2618,1233
2024-01-21,Tabletop & Dining,Direct,Direct Site,Refresh Tablet 2024,Direct Site - Tablet Ad,Professional Designer,Interests,299.0,0.12,0.74,0,,20523.36,78,0.06,1939.75,613502,29308,3348,1934
2024-01-21,Storage & Organization,SEO,Bing,Refresh Storag 2024,Bing - Storag Ad,Professional Designer,Keywords,437.36,0.04,1.0,0,,37787.9,90,0.12,2962.86,941215,43545,8339,3863
2024-01-21,Storage & Organization,SEM,Google,Promo Storag 2024,Google - Storag Ad,Professional Designer,Broad,167.01,0.01,0.84,0,,12235.15,74,0.09,2343.27,609272,24723,4893,2704
2024-01-21,Storage & Organization,SEO,Google,Promo Storag 2024,Google - Storag Ad,DIY Decorator,Retargeting,210.65,0.24,0.81,0,,11366.67,71,0.06,678.3,396225,19019,5294,2918
2024-01-21,Home Décor,Display,YouTube,Spring Home D 2024,YouTube - Home D Ad,DIY Decorator,Broad,124.74,0.22,0.79,0,,6518.91,67,0.07,1559.68,325984,5437,1439,661
2024-01-21,Home Décor,Direct,Direct Site,Refresh Home D 2024,Direct Site - Home D Ad,Professional Designer,Broad,181.23,0.23,0.81,0,,10047.39,72,0.09,2849.44,967808,41112,4268,1898
